Union ID,Union Name,Upazila ID
3695,Daulatpur,415
3696,Eluary,415
3697,Kazihal,415
3698,Khoyerbari,415
3699,Shibnagar,415
3700,Bulakipur,416
3701,Ghoraghat,416
3702,Palash,416
3703,Shingra,416
3704,Alihat,417
3705,Boaldar,417
3706,Khambamadhobpara,417
3707,Dabor,418
3708,Mukundapur,418
3709,Ramchandrapur,418
3710,Rasulpur,418
3711,Sundarpur,418
3712,Targaon,418
3713,Alokjhari,419
3714,Angarpara,419
3715,Bhabki,419
3716,Bherbheli,419
3717,Goaldihi,419
3718,Khamarpara,419
3719,Askarpur,420
3720,Auliapur,420
3721,Chehelgazi,420
3722,Fazilpur,420
3723,Kamolpur,420
3724,Shankarpur,420
3725,Shashra,420
3726,Sekhpura,420
3727,Sundarban,420
3728,Uthrail,420
3729,Bhaduria,421
3730,Binodpur,421
3731,Daudpur,421
3732,Gopalganj,421
3733,Joypur,421
3734,Kushdaha,421
3735,Mahmudpur,421
3736,Putimara,421
3737,Shalkhuria,421
3738,Benail,410
3739,Mukundpur,410
3740,Deor,410
3741,Jotbani,410
3742,Katla,410
3743,Khanpur,410
3744,Poliprayagpur,410
3745,Belaichandi,422
3746,Chandipur,422
3747,Habra,422
3748,Hamidpur,422
3749,Harirampur,422
3750,Manmathapur,422
3751,Mominpur,422
3752,Mostafapur,422
3753,Palashbari,422
3754,Rampur,422
3755,Bhognagar,411
3756,Moricha,411
3757,Mohammadpur,411
3758,Mohanpur,411
3759,Nijpara,411
3760,Palashbari,411
3761,Paltapur,411
3762,Shatagram,411
3763,Satore,411
3764,Shibrampur,411
3765,Sujalpur,411
3766,Bharatkhali,428
3767,Bonarpar,428
3768,Ghuridaha,428
3769,Haldia,428
3770,Jumarbari,428
3771,Kachua,428
3772,Kamalerpara,428
3773,Padumsahar,428
3774,Saghata,428
3775,Muktinagar,428
3776,Barisal,426
3777,Betkapa,426
3778,Harinathpur,426
3779,Hossainpur,426
3780,Kishorebari,426
3781,Mohadipur,426
3782,Manoharpur,426
3783,Pobnapur,426
3784,Palashbari,426
3785,Bamundanga,429
3786,Belka,429
3787,Chandipur,429
3788,Chhaparhati,429
3789,Dahabanda,429
3790,Dhopadanga,429
3791,Haripur,429
3792,Kanchibari,429
3793,Kapashia,429
3794,Ramjiban,429
3795,Shantiram,429
3796,Sarbananda,429
3797,Sonaroy,429
3798,Sreepur,429
3799,Tarapur,429
3800,Banagram,427
3801,Bhathgram,427
3802,Damodarpur,427
3803,Dhaperhat,427
3804,Faridpur,427
3805,Idilpur,427
3806,Jamalpur,427
3807,Khordakomarpur,427
3808,Kamarpara,427
3809,Naldanga,427
3810,Rasulpur,427
3811,Darbanta,425
3812,Gumaniganj,425
3813,Harirampur,425
3814,Kamardaha,425
3815,Kamdia,425
3816,Katabari,425
3817,Kochasahar,425
3818,Mahimaganj,425
3819,Nakai,425
3820,Rajahar,425
3821,Rakhalburuz,425
3822,Shalmara,425
3823,Sapmara,425
3824,Shakhahar,425
3825,Shibpur,425
3826,Taluk Kanupur,425
3827,Fulbari,425
3828,Badiakhali,424
3829,Ballamjhar,424
3830,Boali,424
3831,Ghagoa,424
3832,Gidari,424
3833,Kamarjani,424
3834,Kholahati,424
3835,Kuptala,424
3836,Laxmipur,424
3837,Malibari,424
3838,Mollarchar,424
3839,Ramchandrapur,424
3840,Sahapara,424
3841,Erendabari,423
3842,Fazlupur,423
3843,Fulchhari,423
3844,Gazaria,423
3845,Kanchipara,423
3846,Udakhali,423
3847,Uria,423
3848,Andharijhar,430
3849,Bhurungamari,430
3850,Boldia,430
3851,Bangasonahat,430
3852,Charbhurungamari,430
3853,Joymanirhat,430
3854,Paikerchhara,430
3855,Pathardubi,430
3856,Shilkhuri,430
3857,Tilai,430
3858,Rajibpur,431
3859,Kodalkati,431
3860,Mohanganj,431
3861,Ashtamirchar,432
3862,Chirmari,432
3863,Nayarhat,432
3864,Ramna,432
3865,Raniganj,432
3866,Thanahat,432
3867,Baravita,433
3868,Bhangamore,433
3869,Fulbari,433
3870,Kashipur,433
3871,Naodanga,433
3872,Shimulbari,433
3873,Belgachha,434
3874,Bhogdanga,434
3875,Ghogadaha,434
3876,Holukhan,434
3877,Jatrapur,434
3878,Kanthalbari,434
3879,Mogalbasa,434
3880,Panchgachhi,434
3881,Ballaverkhas,435
3882,Bamandanga,435
3883,Berubari,435
3884,Bhitarband,435
3885,Hasnabad,435
3886,Kachakata,435
3887,Kaliganj,435
3888,Kedar,435
3889,Narayanpur,435
3890,Newashi,435
3891,Noonkhawa,435
3892,Royganj,435
3893,Ramkhan,435
3894,Santoshpur,435
3895,Bandaber,437
3896,Dantbhanga,437
3897,Jadurchar,437
3898,Rowmari,437
3899,Shailmari,437
3900,Bidyananda,436
3901,Chakirpashar,436
3902,Chhinai,436
3903,Gharialdanga,436
3904,Nazimkhan,436
3905,Rajarhat,436
3906,Umar Majid,436
3907,Begumganj,438
3908,Bazra,438
3909,Buraburi,438
3910,Daldalia,438
3911,Dhamosreni,438
3912,Dharanibari,438
3913,Durgapur,438
3914,Gunaigachh,438
3915,Hatia,438
3916,Pandul,438
3917,Saheber Alga,438
3918,Tabakpur,438
3919,Thetrai,438
3920,Bawra,443
3921,Jagatbera,443
3922,Jongra,443
3923,Kuchhlibari,443
3924,Patgram,443
3925,Sreerampur,443
3926,Dahagram,443
3927,Barabari,442
3928,Gokunda,442
3929,Harati,442
3930,Khuniagachh,442
3931,Kulaghat,442
3932,Mogalhat,442
3933,Mahendranagar,442
3934,Panchagram,442
3935,Rajpur,442
3936,Bhotmari,441
3937,Chalbala,441
3938,Chandrapur,441
3939,Dalagram,441
3940,Goral,441
3941,Kakina,441
3942,Madati,441
3943,Tushbhandar,441
3944,Barakhata,440
3945,Bhelaguri,440
3946,Dhauabari,440
3947,Goddimari,440
3948,Gotamari,440
3949,Nowdabash,440
3950,Patikapara,440
3951,Shingimari,440
3952,Sindurna,440
3953,Tongbhanga,440
3954,Bhadai,439
3955,Bhelabari,439
3956,Durgapur,439
3957,Kamalabari,439
3958,Mahishkhocha,439
3959,Palshi,439
3960,Saptibari,439
3961,Sarpukur,439
3962,Balapara,444
3963,Dimla,444
3964,Gayabari,444
3965,Jhunagachhchapani,444
3966,Khalishachapani,444
3967,Khogakharibari,444
3968,Naotara,444
3969,Paschimchhatnai,444
3970,Purbachhatnai,444
3971,Tepakharibari,444
3972,Bamunia,445
3973,Bhogdaburi,445
3974,Boragari,445
3975,Domar,445
3976,Gomnati,445
3977,Harinchara,445
3978,Jorabari,445
3979,Ketkibari,445
3980,Pangamutakpur,445
3981,Sonaroy,445
3982,Balagram,446
3983,Daoabari,446
3984,Dharmapal,446
3985,Golmunda,446
3986,Golna,446
3987,Koimari,446
3988,Kanthali,446
3989,Khutamara,446
3990,Mirganj,446
3991,Shimulbari,446
3992,Shoulmari,446
3993,Bahagili,447
3994,Barabhita,447
3995,Chandkhana,447
3996,Garagram,447
3997,Kishoreganj,447
3998,Magura,447
3999,Nitai,447
4000,Putimari,447
4001,Ranachandi,447
4002,Chaprasaramjani,448
4003,Charaikhola,448
4004,Chaorabargachha,448
4005,Gorgram,448
4006,Itakhola,448
4007,Kachukata,448
4008,Khokshabari,448
4009,Kundupukur,448
4010,Laxmichap,448
4011,Panchapukur,448
4012,Palashbari,448
4013,Ramnagar,448
4014,Songolshi,448
4015,Sonaroy,448
4016,Tupamari,448
4017,Bangalipur,449
4018,Botlagari,449
4019,Kamarpukur,449
4020,Khatamadhupur,449
4021,Kushirambelpukur,449
4022,Barashashi,451
4023,Benghari Banagram,451
4024,Boda,451
4025,Chandanbari,451
4026,Jhaloishalshiri,451
4027,Kajaldighi Kaliaganj,451
4028,Maidandighi,451
4029,Marea Bamanhat,451
4030,Panchpir,451
4031,Sakoa,451
4032,Alowakhaowa,450
4033,Balarampur,450
4034,Dhamor,450
4035,Mirzapur,450
4036,Radhanagar,450
4037,Toreya,450
4038,Changthihazaradanga,452
4039,Chilahati,452
4040,Dandapal,452
4041,Debiduba,452
4042,Debiganj,452
4043,Pamuli,452
4044,Shaldanga,452
4045,Sonahar,452
4046,Sundardighi,452
4047,Tepriganj,452
4048,Amarkhana,453
4049,Chaklahat,453
4050,Hafizabad,453
4051,Dhakkamara,453
4052,Garinabari,453
4053,Haribhasha,453
4054,Kamat Kajaldighi,453
4055,Magura,453
4056,Panchagarh,453
4057,Satmera,453
4058,Banglabandha,454
4059,Bhajonpur,454
4060,Debnagar,454
4061,Buraburi,454
4062,Salbahan,454
4063,Tentulia,454
4064,Tirnoihat,454
4065,Annadannagar,460
4066,Chhaola,460
4067,Itakumari,460
4068,Koikuri,460
4069,Kalyani,460
4070,Kandi,460
4071,Parul,460
4072,Pirgachha,460
4073,Tambulpur,460
4074,Chandanpat,458
4075,Darshana,458
4076,Haridebpur,458
4077,Mominpur,458
4078,Parswuram,458
4079,Rajendrapur,458
4080,Sadyapushkarini,458
4081,Satgara,458
4082,Tampat,458
4083,Tapodhon,458
4084,Uttam,458
4085,Bara Alampur,461
4086,Bara Dargah,461
4087,Bhendabari,461
4088,Chaitrakal,461
4089,Chatra,461
4090,Kabilpur,461
4091,Kumedpur,461
4092,Madankhali,461
4093,Mithipur,461
4094,Panchgachhi,461
4095,Pirganj,461
4096,Roypur,461
4097,Ramnathpur,461
4098,Shanerhat,461
4099,Tukuria,461
4100,Baluamasimpur,459
4101,Barabala,459
4102,Bara Hazratpur,459
4103,Balarhat,459
4104,Bhangni,459
4105,Chengmari,459
4106,Durgapur,459
4107,Imadpur,459
4108,Gopalpur,459
4109,Kafrikhal,459
4110,Khoragachh,459
4111,Latibpur,459
4112,Malonpur,459
4113,Mirzapur,459
4114,Moyenpur,459
4115,Pairaband,459
4116,Ranipukur,459
4117,Alampur,462
4118,Ikarchali,462
4119,Hariarkuthi,462
4120,Kursha,462
4121,Sayar,462
4122,Haragachh,457
4123,Kaunia Balapara,457
4124,Kursha,457
4125,Sarai,457
4126,Shahidbagh,457
4127,Tepamadhupur,457
4128,Alambiditor,456
4129,Barabil,456
4130,Betgari,456
4131,Gangachara,456
4132,Gajaghanta,456
4133,Kholeya,456
4134,Kolkond,456
4135,Laxmitari,456
4136,Maraneya,456
4137,Nohali,456
4138,Bishnupur,455
4139,Damodarpur,455
4140,Gopalpur,455
4141,Gopinathpur,455
4142,Kutubpur,455
4143,Lohanipara,455
4144,Madhupur,455
4145,Radhanagar,455
4146,Ramnathpur,455
4147,Kalupara,455
4148,Akacha,467
4149,Akhanagar,467
4150,Auliapur,467
4151,Begunbari,467
4152,Balia,467
4153,Baragaon,467
4154,Chilarang,467
4155,Debipur,467
4156,Goreya,467
4157,Jagannathpur,467
4158,Jamalpur,467
4159,Mohammadpur,467
4160,Nargun,467
4161,Rahimanpur,467
4162,Roypur,467
4163,Rajagaon,467
4164,Ruheea,467
4165,Salandar,467
4166,Sukanpukuri,467
4167,Amjankhore,463
4168,Barabari,463
4169,Barapalashbari,463
4170,Bhanor,463
4171,Charol,463
4172,Dhantola,463
4173,Duosuo,463
4174,Paria,463
4175,Amgaon,464
4176,Bakua,464
4177,Bhaturia,464
4178,Dangipara,464
4179,Gedura,464
4180,Haripur,464
4181,Beerchuna,465
4182,Bhomradaha,465
4183,Daulatpur,465
4184,Hajipur,465
4185,Jabarhat,465
4186,Khangaon,465
4187,Kosharaniganj,465
4188,Pirganj,465
4189,Sayedpur,465
4190,Sengaon,465
4191,Bachor,466
4192,Dharmagarh,466
4193,Hossaingaon,466
4194,Kashipur,466
4195,Lehemba,466
4196,Nekmarad,466
4197,Nanduar,466
4198,Rator,466
4199,Uttar Purba Baniachang,470
4200,Uttar Paschim Baniyachang,470
4201,Dakshin Purba Baniyachang,470
4202,Dakshin Paschim Baniyachan,470
4203,Baraiuri,470
4204,Daulatpur,470
4205,Kagapasha,470
4206,Khagaura,470
4207,Makrampur,470
4208,Mandari,470
4209,Muradpur,470
4210,Pailarkandi,470
4211,Pukhra,470
4212,Sujatpur,470
4213,Subidpur,470
4214,Azmiriganj,468
4215,Badarpur,468
4216,Jalsukha,468
4217,Kakailsew,468
4218,Shibpasha,468
4219,Auskandi,475
4220,Bausha,475
4221,Debpara,475
4222,Dighalbak,475
4223,Gaznaipur,475
4224,Inathganj,475
4225,Kalair Banga,475
4226,Kargaon,475
4227,Kurshi,475
4228,Nabiganj,475
4229,Paniunda,475
4230,Purba Bara Bakhair,475
4231,Paschim Bara Bhakhair,475
4232,Adaur,474
4233,Bagasura,474
4234,Bahara,474
4235,Bulla,474
4236,Chhatian,474
4237,Chowmohani,474
4238,Dharmaghar,474
4239,Jagadishpur,474
4240,Noapara,474
4241,Shahjahanpur,474
4242,Andiura,474
4243,Bamai,473
4244,Bulla,473
4245,Karab,473
4246,Lakhai,473
4247,Muriauk,473
4248,Murakari,473
4249,Gopaya,472
4250,Laskarpur,472
4251,Lukhra,472
4252,Nizampur,472
4253,Nurpur,472
4254,Poil,472
4255,Raziura,472
4256,Richi,472
4257,Saistaganj,472
4258,Tegharia,472
4259,Ahammadabad,471
4260,Chunarughat,471
4261,Deorgach,471
4262,Gazipur,471
4263,Miashi,471
4264,Paikpara,471
4265,Ranigaon,471
4266,Shankhola,471
4267,Shatiajuri,471
4268,Ubahata,471
4269,Bahubal,469
4270,Bhadeshwar,469
4271,Lamatashi,469
4272,Mirpur,469
4273,Putijuri,469
4274,Satkapan,469
4275,Snanghat,469
4276,Baramchal,480
4277,Bhatera,480
4278,Bhakshimail,480
4279,Bramhan Bazar,480
4280,Hajipur,480
4281,Joychandi,480
4282,Kadirpur,480
4283,Karmadha,480
4284,Kulaura,480
4285,Prithempasha,480
4286,Routhgaon,480
4287,Sharifpur,480
4288,Tilagaon,480
4289,Adampur,479
4290,Alinagar,479
4291,Islampur,479
4292,Kamalganj,479
4293,Madhabpur,479
4294,Munshi Bazar,479
4295,Patanushar,479
4296,Rahimpur,479
4297,Shamshernagar,479
4298,Akhailkura,481
4299,Amtail,481
4300,Chandnighat,481
4301,Ekatuna,481
4302,Giasnagar,481
4303,Kamalpur,481
4304,Kanakpur,481
4305,Khalilpur,481
4306,Manumukh,481
4307,Mostafapur,481
4308,Nazirabad,481
4309,Kagabala,481
4310,Fatehpur,482
4311,Kamar Chak,482
4312,Mansurnagar,482
4313,Munshi Bazar,482
4314,Panchgaon,482
4315,Rajnagar,482
4316,Tengra,482
4317,Uttarbhag,482
4318,Ashidron,483
4319,Bhunabir,483
4320,Kashipur,483
4321,Kalighat,483
4322,Mirzapur,483
4323,Rajghat,483
4324,Satgoan,483
4325,Sindurkhan,483
4326,Sreemangal,483
4327,Paschim Juri,478
4328,Purba Juri,478
4329,Fultala,478
4330,Goalbari,478
4331,Jaifarnagar,478
4332,Sagarnal,478
4333,Baralekha,477
4334,Barni,477
4335,Dakshin Shahabajpur,477
4336,Dakshin Dakshinbhagh,477
4337,Dasher Bazar,477
4338,Nij Bahadurpur,477
4339,Sujanagar,477
4340,Uttar Dakshinbhag,477
4341,Uttar Shahabajpur,477
4342,Talimpur,477
4343,Dorgapasha,486
4344,Joykalas,486
4345,Patharia,486
4346,Shimulbak,486
4347,Paschim Birgaon,486
4348,Paschim Pagla,486
4349,Purba Birgoan,486
4350,Purba Pagla,486
4351,Dakshin Badaghat,484
4352,Dhanpur,484
4353,Fatehpur,484
4354,Palash,484
4355,Salukabad,484
4356,Balijuri,494
4357,Dakshin Sreepur,494
4358,Dakshin Baradal,494
4359,Tahirpur,494
4360,Badaghat,494
4361,Uttar Baradal,494
4362,Uttar Sreepur,494
4363,Aptabnagar,493
4364,Gourararang,493
4365,Laxmansree,493
4366,Mohanpur,493
4367,Mollah Para,493
4368,Rangar Char,493
4369,Surma,493
4370,Jahangirnagar,493
4371,Atgaon,492
4372,Bahara,492
4373,Habibpur,492
4374,Salla,492
4375,Beheli,491
4376,Bhimkhali,491
4377,Fenarbak,491
4378,Jamalganj,491
4379,Sachna Bazar,491
4380,Asharkandi,490
4381,Haldipur,490
4382,Kalkalia,490
4383,Mirpur,490
4384,Pailgaon,490
4385,Patali,490
4386,Raniganj,490
4387,Sayedpur-Saharpara,490
4388,Fenchuganj,490
4389,Ghilachora,490
4390,Maizgao,490
4391,Bangla Bazar,489
4392,Dowarabazar,489
4393,Duhalia,489
4394,Laxmipur,489
4395,Mannargaon,489
4396,Narsingpur,489
4397,Pandergaon,489
4398,Dakshin Sukhair,488
4399,Chamardani,488
4400,Dakshin Bongshikunda,488
4401,Dharmapasha,488
4402,Joysree,488
4403,Madhyanagar,488
4404,Paikorati,488
4405,Selborash,488
4406,Uttar Sukhair Rajapur,488
4407,Uttar Bangshikunda,488
4408,Bhatgaon,485
4409,Chhatak,485
4410,Charmahalla,485
4411,Dular Bazar,485
4412,Dakshin Khurma,485
4413,Islampur,485
4414,Jawa Bazar,485
4415,Kalaruka,485
4416,Noarai,485
4417,Sedergaon,485
4418,Afzalabad,485
4419,Sing Chapair,485
4420,Uttar Khurma,485
4421,Bhati Para,487
4422,Charnar Char,487
4423,Sarmangal,487
4424,Jasdhal,487
4425,Karimpur,487
4426,Kulanja,487
4427,Rafinagar,487
4428,Rajanagar,487
4429,Taral,487
4430,Islampur Paschim,498
4431,Ranikhali Uttar,498
4432,Telikhal,498
4433,Islampur Purba,498
4434,Ichhakalash,498
4435,Dakshin Ranikhai,498
4436,Bara Chatul,504
4437,Dakshin Banigram,504
4438,Jhingabari,504
4439,Kanaighat,504
4440,Paschim Laxmi Prasad,504
4441,Shatbank,504
4442,Purba Laxmi Prasad,504
4443,Purba Dighirpar,504
4444,Rajaganj,504
4445,Baraikandi,499
4446,Daudpur,499
4447,Jalalpur,499
4448,Kuchai,499
4449,Lal Bazar,499
4450,Mogal Bazar,499
4451,Mollargaon,499
4452,Silam,499
4453,Tetli,499
4454,Barahal,507
4455,Bara Thakuri,507
4456,Birasree,507
4457,Kas Kanakpur,507
4458,Kajalshah,507
4459,Kholachhara,507
4460,Manikpur,507
4461,Sultanpur,507
4462,Zakiganj,507
4463,Hatkhola,506
4464,Jalalabad,506
4465,Kandigaon,506
4466,Khadimnagar,506
4467,Khadim Para,506
4468,Mogalgaon,506
4469,Tuker Bazar,506
4470,Tultikar,506
4471,Charikata,503
4472,Darbasta,503
4473,Fatehpur,503
4474,Jointapur,503
4475,Nijpat,503
4476,Chikangul,503
4477,Alirgaon,502
4478,Fatehpur,502
4479,Lengura,502
4480,Nandirgaon,502
4481,Paschim Jaflong,502
4482,Purba Jaflong,502
4483,Rustampur,502
4484,Towakul,502
4485,Fenchuganj,500
4486,Gilachhara,500
4487,Maijgaon,500
4488,Alankari,497
4489,Bishwanath,497
4490,Daulatpur,497
4491,Deokalas,497
4492,Dasghar,497
4493,Khazanchi,497
4494,Lama Kazi,497
4495,Rampasha,497
4496,Alinagar,496
4497,Mollahpur,496
4498,Charkhai,496
4499,Dubag,496
4500,Kurar Bazar,496
4501,Lauta,496
4502,Mathiura,496
4503,Muria,496
4504,Sheola,496
4505,Tilpara,496
4506,Balaganj,495
4507,Boaljur,495
4508,Buronga Bazar,495
4509,Dayamir,495
4510,Dewan Bazar,495
4511,Goal Bazar,495
4512,Omarpur,495
4513,Osmanpur,495
4514,Pashchim Gauripur,495
4515,Purba Pawlanpur,495
4516,Purba Gauripur,495
4517,Sadipur,495
4518,Tajpur,495
4519,Pashchim Pawlanpur,495
4520,Paschim Amura,501
4521,Bagha,501
4522,Bhadeshwar,501
4523,Badhubari,501
4524,Dhaka Dakshin,501
4525,Fulbari,501
4526,Golabganj,501
4527,Laxmi Pasha,501
4528,Sharifganj,501
4529,Lakshanaband,501
4530,Uttar Bade Pasha,501
4531,Umarpur,505
4532,Sadipur,505
4533,Usmanpur,505
4534,Tajpur,505
4535,Goalabazar,505
4536,Doyamir,505
4537,Burungabazar,505
4538,Poshchim Poilonpur,505
